match_id,tournament,year,surface,stage_code,same_country,same_language,ling_prox,ling_prox_binary,ling_prox_psw_tree,ling_prox_psw_cognet,rank_mean,opp_rank_mean,rank_gap,single_top100,exp_mean,exp_mean_sq,age_mean,win,pre_olympic,olympic_period,won_tb,tb_set,tb_type
557,Australian Open,2020,Hard,3,1,1,1.0,1,1.0,1.0,121.5,242.0,13.0,0,1.0,1.0,28.5,0,0,0,1,1,7pt
557,Australian Open,2020,Hard,3,1,1,1.0,1,1.0,1.0,242.0,121.5,200.0,1,9.0,81.0,28.0,1,0,0,0,1,7pt
559,Australian Open,2020,Hard,3,0,0,0.25,0,0.14773548,0.23890541,6.0,51.0,2.0,0,20.0,400.0,37.5,0,0,0,0,2,7pt
559,Australian Open,2020,Hard,3,0,0,0.25,0,0.2530223700000001,0.40436414,51.0,6.0,6.0,0,16.0,256.0,37.0,1,0,0,1,2,7pt
560,Australian Open,2020,Hard,3,1,1,1.0,1,1.0,1.0,28.0,267.5,6.0,0,12.0,144.0,32.5,0,0,0,0,2,7pt
560,Australian Open,2020,Hard,3,1,1,1.0,1,1.0,1.0,267.5,28.0,377.0,0,11.0,121.0,32.0,1,0,0,1,2,7pt
560,Australian Open,2020,Hard,3,1,1,1.0,1,1.0,1.0,28.0,267.5,6.0,0,12.0,144.0,32.5,0,0,0,0,3,7pt
560,Australian Open,2020,Hard,3,1,1,1.0,1,1.0,1.0,267.5,28.0,377.0,0,11.0,121.0,32.0,1,0,0,1,3,7pt
562,Australian Open,2020,Hard,3,0,0,0.0,0,0.13951612,0.093269654,20.5,62.0,23.0,0,20.0,400.0,39.0,0,0,0,1,1,7pt
562,Australian Open,2020,Hard,3,0,0,0.5,0,0.49482173,0.45697123,62.0,20.5,12.0,0,12.5,156.25,30.5,1,0,0,0,1,7pt
563,Australian Open,2020,Hard,3,0,0,0.25,0,0.26572764,0.31916791,19.5,85.0,1.0,0,17.0,289.0,37.0,0,0,0,0,1,7pt
563,Australian Open,2020,Hard,3,1,1,1.0,1,1.0,1.0,85.0,19.5,6.0,0,6.0,36.0,24.0,1,0,0,1,1,7pt
565,Australian Open,2020,Hard,4,0,1,1.0,1,0.68292937,0.71418059,15.5,21.5,23.0,0,17.0,289.0,34.5,0,0,0,0,2,7pt
565,Australian Open,2020,Hard,4,0,1,0.8875000476837158,1,0.62949178,0.69089741,21.5,15.5,1.0,0,11.0,121.0,32.0,1,0,0,1,2,7pt
566,Australian Open,2020,Hard,4,0,1,1.0,1,0.6778180300000001,0.68427199,17.0,65.0,12.0,0,10.0,100.0,32.5,0,0,0,0,2,7pt
566,Australian Open,2020,Hard,4,0,0,0.25,0,0.23851132,0.40310991,65.0,17.0,12.0,0,8.0,64.0,27.5,1,0,0,1,2,7pt
568,Australian Open,2020,Hard,4,0,0,0.25,0,0.39582884,0.28566164,21.0,190.5,6.0,0,14.0,196.0,32.5,0,0,0,0,1,7pt
568,Australian Open,2020,Hard,4,1,1,1.0,1,1.0,1.0,190.5,21.0,11.0,0,7.5,56.25,25.5,1,0,0,1,1,7pt
568,Australian Open,2020,Hard,4,0,0,0.25,0,0.39582884,0.28566164,21.0,190.5,6.0,0,14.0,196.0,32.5,0,0,0,0,3,7pt
568,Australian Open,2020,Hard,4,1,1,1.0,1,1.0,1.0,190.5,21.0,11.0,0,7.5,56.25,25.5,1,0,0,1,3,7pt
574,Australian Open,2020,Hard,5,1,1,1.0,1,1.0,1.0,190.5,242.0,11.0,0,7.5,56.25,25.5,0,0,0,0,1,7pt
574,Australian Open,2020,Hard,5,1,1,1.0,1,1.0,1.0,242.0,190.5,200.0,1,9.0,81.0,28.0,1,0,0,1,1,7pt
577,Australian Open,2020,Hard,6,0,0,0.5,0,0.33146113,0.31087729,12.5,85.0,1.0,0,15.5,240.25,35.0,0,0,0,1,1,7pt
577,Australian Open,2020,Hard,6,1,1,1.0,1,1.0,1.0,85.0,12.5,6.0,0,6.0,36.0,24.0,1,0,0,0,1,7pt
580,Roland Garros,2020,Clay,2,1,1,1.0,1,1.0,1.0,143.0,5.0,36.0,0,11.0,121.0,32.0,0,0,0,0,3,7pt
580,Roland Garros,2020,Clay,2,0,1,1.0,1,0.68292937,0.71418059,5.0,143.0,4.0,0,17.0,289.0,34.5,1,0,0,1,3,7pt
581,Roland Garros,2020,Clay,2,1,1,1.0,1,1.0,1.0,174.0,5.5,36.0,0,8.0,64.0,25.0,0,0,0,0,2,7pt
581,Roland Garros,2020,Clay,2,0,1,0.8875000476837158,1,0.62949178,0.69089741,5.5,174.0,1.0,0,11.0,121.0,32.0,1,0,0,1,2,7pt
587,Roland Garros,2020,Clay,2,0,0,0.0,0,0.06167674,0.27452189,57.5,17.0,5.0,0,6.5,42.25,26.5,0,0,0,0,2,7pt
587,Roland Garros,2020,Clay,2,0,0,0.25,0,0.3532594999999999,0.35046604,17.0,57.5,4.0,0,12.0,144.0,31.5,1,0,0,1,2,7pt
591,Roland Garros,2020,Clay,2,1,1,1.0,1,1.0,1.0,457.0,27.5,520.0,0,12.0,144.0,29.5,0,0,0,1,1,7pt
591,Roland Garros,2020,Clay,2,1,1,1.0,1,1.0,1.0,27.5,457.0,9.0,0,14.5,210.25,33.5,1,0,0,0,1,7pt
598,Roland Garros,2020,Clay,2,0,0,0.25,0,0.2511366,0.2297214,72.5,329.5,5.0,0,19.0,361.0,36.0,0,0,0,0,1,7pt
598,Roland Garros,2020,Clay,2,1,1,1.0,1,1.0,1.0,329.5,72.5,567.0,0,10.0,100.0,28.0,1,0,0,1,1,7pt
600,Roland Garros,2020,Clay,2,1,1,1.0,1,1.0,1.0,68.0,82.5,28.0,0,13.0,169.0,30.0,0,0,0,1,2,7pt
600,Roland Garros,2020,Clay,2,1,1,1.0,1,1.0,1.0,82.5,68.0,43.0,0,8.0,64.0,25.5,1,0,0,0,2,7pt
600,Roland Garros,2020,Clay,2,1,1,1.0,1,1.0,1.0,68.0,82.5,28.0,0,13.0,169.0,30.0,0,0,0,0,3,7pt
600,Roland Garros,2020,Clay,2,1,1,1.0,1,1.0,1.0,82.5,68.0,43.0,0,8.0,64.0,25.5,1,0,0,1,3,7pt
601,Roland Garros,2020,Clay,2,0,0,0.25,0,0.18154317,0.32001269,52.0,169.5,8.0,0,16.0,256.0,34.0,0,0,0,0,1,7pt
601,Roland Garros,2020,Clay,2,0,0,0.25,0,0.31173569,0.32680425,169.5,52.0,59.0,0,9.5,90.25,26.5,1,0,0,1,1,7pt
603,Roland Garros,2020,Clay,2,0,0,0.5,0,0.31663656,0.22264028,52.0,193.5,2.0,0,22.0,484.0,37.0,0,0,0,1,1,7pt
603,Roland Garros,2020,Clay,2,1,1,1.0,1,1.0,1.0,193.5,52.0,5.0,0,3.0,9.0,25.0,1,0,0,0,1,7pt
608,Roland Garros,2020,Clay,2,0,1,1.0,1,0.73746499,0.77297723,69.0,252.0,6.0,0,10.5,110.25,31.0,0,0,0,0,3,7pt
608,Roland Garros,2020,Clay,2,1,1,1.0,1,1.0,1.0,252.0,69.0,330.0,0,16.0,256.0,38.0,1,0,0,1,3,7pt
615,Roland Garros,2020,Clay,3,0,1,0.7075000405311584,1,0.52563611,0.60401666,168.5,14.0,75.0,0,11.0,121.0,29.0,0,0,0,0,2,7pt
615,Roland Garros,2020,Clay,3,1,1,1.0,1,1.0,1.0,14.0,168.5,20.0,0,15.0,225.0,33.5,1,0,0,1,2,7pt
618,Roland Garros,2020,Clay,3,1,1,1.0,1,1.0,1.0,85.5,17.0,35.0,0,15.0,225.0,31.5,0,0,0,0,1,7pt
618,Roland Garros,2020,Clay,3,0,0,0.25,0,0.3532594999999999,0.35046604,17.0,85.5,4.0,0,12.0,144.0,31.5,1,0,0,1,1,7pt
620,Roland Garros,2020,Clay,3,1,1,1.0,1,1.0,1.0,193.5,26.5,5.0,0,3.0,9.0,25.0,0,0,0,0,3,7pt
620,Roland Garros,2020,Clay,3,1,1,1.0,1,1.0,1.0,26.5,193.5,1.0,0,12.0,144.0,32.5,1,0,0,1,3,7pt
621,Roland Garros,2020,Clay,3,0,0,0.0,0,0.1793308300000001,0.23712225,285.5,27.5,145.0,0,6.5,42.25,26.5,0,0,0,0,1,7pt
621,Roland Garros,2020,Clay,3,1,1,1.0,1,1.0,1.0,27.5,285.5,9.0,0,14.5,210.25,33.5,1,0,0,1,1,7pt
626,Roland Garros,2020,Clay,3,0,1,1.0,1,0.6778180300000001,0.68427199,20.5,62.0,15.0,0,10.0,100.0,32.5,0,0,0,0,1,7pt
626,Roland Garros,2020,Clay,3,0,0,0.5,0,0.4136505700000001,0.4916223,62.0,20.5,6.0,0,14.0,196.0,35.0,1,0,0,1,1,7pt
627,Roland Garros,2020,Clay,4,0,0,0.25,0,0.29203862,0.27428475,27.5,1.5,15.0,0,19.5,380.25,38.0,0,0,0,0,2,7pt
627,Roland Garros,2020,Clay,4,1,1,1.0,1,1.0,1.0,1.5,27.5,1.0,0,12.5,156.25,33.5,1,0,0,1,2,7pt
627,Roland Garros,2020,Clay,4,0,0,0.25,0,0.29203862,0.27428475,27.5,1.5,15.0,0,19.5,380.25,38.0,0,0,0,0,3,7pt
627,Roland Garros,2020,Clay,4,1,1,1.0,1,1.0,1.0,1.5,27.5,1.0,0,12.5,156.25,33.5,1,0,0,1,3,7pt
630,Roland Garros,2020,Clay,4,1,1,1.0,1,1.0,1.0,195.0,16.5,54.0,0,4.5,20.25,24.5,0,0,0,0,3,7pt
630,Roland Garros,2020,Clay,4,1,1,1.0,1,1.0,1.0,16.5,195.0,1.0,0,8.5,72.25,29.0,1,0,0,1,3,7pt
631,Roland Garros,2020,Clay,4,1,1,1.0,1,1.0,1.0,14.0,17.0,20.0,0,15.0,225.0,33.5,0,0,0,0,2,7pt
631,Roland Garros,2020,Clay,4,0,0,0.25,0,0.3532594999999999,0.35046604,17.0,14.0,4.0,0,12.0,144.0,31.5,1,0,0,1,2,7pt
633,Roland Garros,2020,Clay,4,0,1,1.0,1,0.65523931,0.69686258,88.5,252.0,51.0,0,19.5,380.25,36.5,0,0,0,0,3,7pt
633,Roland Garros,2020,Clay,4,1,1,1.0,1,1.0,1.0,252.0,88.5,330.0,0,16.0,256.0,38.0,1,0,0,1,3,7pt
635,Roland Garros,2020,Clay,5,0,0,0.5,0,0.4136505700000001,0.4916223,62.0,1.5,6.0,0,14.0,196.0,35.0,0,0,0,1,1,7pt
635,Roland Garros,2020,Clay,5,1,1,1.0,1,1.0,1.0,1.5,62.0,1.0,0,12.5,156.25,33.5,1,0,0,0,1,7pt
635,Roland Garros,2020,Clay,5,0,0,0.5,0,0.4136505700000001,0.4916223,62.0,1.5,6.0,0,14.0,196.0,35.0,0,0,0,0,3,7pt
635,Roland Garros,2020,Clay,5,1,1,1.0,1,1.0,1.0,1.5,62.0,1.0,0,12.5,156.25,33.5,1,0,0,1,3,7pt
639,Roland Garros,2020,Clay,6,1,1,1.0,1,1.0,1.0,1.5,14.5,1.0,0,12.5,156.25,33.5,0,0,0,0,1,7pt
639,Roland Garros,2020,Clay,6,0,0,0.25,0,0.39582884,0.28566164,14.5,1.5,7.0,0,14.0,196.0,32.5,1,0,0,1,1,7pt
643,US Open,2020,Hard,3,0,0,0.25,0,0.40288401,0.4021906,36.0,5.5,6.0,0,8.0,64.0,31.5,0,0,0,1,2,7pt
643,US Open,2020,Hard,3,0,1,0.8875000476837158,1,0.62949178,0.69089741,5.5,36.0,1.0,0,11.0,121.0,32.0,1,0,0,0,2,7pt
644,US Open,2020,Hard,3,1,1,1.0,1,1.0,1.0,39.0,13.5,2.0,0,6.0,36.0,24.0,0,0,0,0,1,7pt
644,US Open,2020,Hard,3,1,1,1.0,1,1.0,1.0,13.5,39.0,1.0,0,8.5,72.25,29.0,1,0,0,1,1,7pt
644,US Open,2020,Hard,3,1,1,1.0,1,1.0,1.0,39.0,13.5,2.0,0,6.0,36.0,24.0,0,0,0,1,2,7pt
644,US Open,2020,Hard,3,1,1,1.0,1,1.0,1.0,13.5,39.0,1.0,0,8.5,72.25,29.0,1,0,0,0,2,7pt
648,US Open,2020,Hard,3,0,0,0.0,0,0.13951612,0.093269654,17.5,45.5,11.0,0,20.0,400.0,39.0,0,0,0,0,2,7pt
648,US Open,2020,Hard,3,0,0,0.5,0,0.49239814,0.34522831,45.5,17.5,9.0,0,13.5,182.25,32.5,1,0,0,1,2,7pt
649,US Open,2020,Hard,3,0,0,0.25,0,0.28170055,0.37885547,25.5,55.5,45.0,0,15.5,240.25,34.0,0,0,0,1,1,7pt
649,US Open,2020,Hard,3,0,0,0.25,0,0.18154317,0.32001269,55.5,25.5,13.0,0,16.0,256.0,34.0,1,0,0,0,1,7pt
649,US Open,2020,Hard,3,0,0,0.25,0,0.28170055,0.37885547,25.5,55.5,45.0,0,15.5,240.25,34.0,0,0,0,0,2,7pt
649,US Open,2020,Hard,3,0,0,0.25,0,0.18154317,0.32001269,55.5,25.5,13.0,0,16.0,256.0,34.0,1,0,0,1,2,7pt
652,US Open,2020,Hard,3,1,1,1.0,1,1.0,1.0,30.0,384.0,10.0,0,14.5,210.25,33.5,0,0,0,0,2,7pt
652,US Open,2020,Hard,3,1,1,1.0,1,1.0,1.0,384.0,30.0,112.0,0,13.0,169.0,27.0,1,0,0,1,2,7pt
656,US Open,2020,Hard,3,0,0,0.25,0,0.23851132,0.40310991,58.0,20.5,4.0,0,8.0,64.0,27.5,0,0,0,1,1,7pt
656,US Open,2020,Hard,3,0,0,0.25,0,0.26572764,0.31916791,20.5,58.0,1.0,0,17.0,289.0,37.0,1,0,0,0,1,7pt
657,US Open,2020,Hard,3,0,0,0.5,0,0.31663656,0.22264028,52.5,102.0,3.0,0,22.0,484.0,37.0,0,0,0,1,1,7pt
657,US Open,2020,Hard,3,1,1,1.0,1,1.0,1.0,102.0,52.5,52.0,0,6.5,42.25,27.5,1,0,0,0,1,7pt
657,US Open,2020,Hard,3,0,0,0.5,0,0.31663656,0.22264028,52.5,102.0,3.0,0,22.0,484.0,37.0,0,0,0,0,2,7pt
657,US Open,2020,Hard,3,1,1,1.0,1,1.0,1.0,102.0,52.5,52.0,0,6.5,42.25,27.5,1,0,0,1,2,7pt
657,US Open,2020,Hard,3,0,0,0.5,0,0.31663656,0.22264028,52.5,102.0,3.0,0,22.0,484.0,37.0,0,0,0,0,3,7pt
657,US Open,2020,Hard,3,1,1,1.0,1,1.0,1.0,102.0,52.5,52.0,0,6.5,42.25,27.5,1,0,0,1,3,7pt
661,US Open,2020,Hard,4,0,0,0.5,0,0.49239814,0.34522831,45.5,302.5,9.0,0,13.5,182.25,32.5,0,0,0,0,1,7pt
661,US Open,2020,Hard,4,1,1,1.0,1,1.0,1.0,302.5,45.5,89.0,0,3.5,12.25,24.5,1,0,0,1,1,7pt
664,US Open,2020,Hard,4,1,1,1.0,1,1.0,1.0,102.0,22.0,52.0,0,6.5,42.25,27.5,0,0,0,0,2,7pt
664,US Open,2020,Hard,4,0,0,0.25,0,0.39582884,0.28566164,22.0,102.0,10.0,0,14.0,196.0,32.5,1,0,0,1,2,7pt
666,US Open,2020,Hard,5,1,1,1.0,1,1.0,1.0,302.5,5.5,89.0,0,3.5,12.25,24.5,0,0,0,0,2,7pt
666,US Open,2020,Hard,5,0,1,0.8875000476837158,1,0.62949178,0.69089741,5.5,302.5,1.0,0,11.0,121.0,32.0,1,0,0,1,2,7pt
667,US Open,2020,Hard,5,1,1,1.0,1,1.0,1.0,40.0,19.0,8.0,0,6.5,42.25,28.0,0,0,0,0,1,7pt
667,US Open,2020,Hard,5,0,0,0.25,0,0.3532594999999999,0.35046604,19.0,40.0,6.0,0,12.0,144.0,31.5,1,0,0,1,1,7pt
668,US Open,2020,Hard,5,1,1,1.0,1,1.0,1.0,25.0,22.0,2.0,0,12.0,144.0,32.5,0,0,0,0,2,7pt
668,US Open,2020,Hard,5,0,0,0.25,0,0.39582884,0.28566164,22.0,25.0,10.0,0,14.0,196.0,32.5,1,0,0,1,2,7pt
670,US Open,2020,Hard,6,0,1,0.8875000476837158,1,0.62949178,0.69089741,5.5,19.0,1.0,0,11.0,121.0,32.0,0,0,0,0,1,7pt
670,US Open,2020,Hard,6,0,0,0.25,0,0.3532594999999999,0.35046604,19.0,5.5,6.0,0,12.0,144.0,31.5,1,0,0,1,1,7pt
673,Australian Open,2021,Hard,2,0,0,0.0,0,0.0780156899999999,0.094076328,163.0,1.5,140.0,0,13.0,169.0,33.0,0,0,0,1,1,7pt
673,Australian Open,2021,Hard,2,1,1,1.0,1,1.0,1.0,1.5,163.0,1.0,0,13.5,182.25,34.5,1,0,0,0,1,7pt
673,Australian Open,2021,Hard,2,0,0,0.0,0,0.0780156899999999,0.094076328,163.0,1.5,140.0,0,13.0,169.0,33.0,0,0,0,0,2,7pt
673,Australian Open,2021,Hard,2,1,1,1.0,1,1.0,1.0,1.5,163.0,1.0,0,13.5,182.25,34.5,1,0,0,1,2,7pt
674,Australian Open,2021,Hard,2,0,0,0.0,0,0.00737166,0.011790262,354.5,4.5,375.0,0,17.5,306.25,36.0,0,0,0,0,1,7pt
674,Australian Open,2021,Hard,2,1,1,1.0,1,1.0,1.0,4.5,354.5,3.0,0,11.5,132.25,30.5,1,0,0,1,1,7pt
677,Australian Open,2021,Hard,2,0,1,0.8875000476837158,1,0.62949178,0.69089741,399.5,13.5,463.0,0,5.5,30.25,27.0,0,0,0,0,1,7pt
677,Australian Open,2021,Hard,2,0,0,0.25,0,0.25448394,0.44476289,13.5,399.5,17.0,0,18.5,342.25,37.0,1,0,0,1,1,7pt
685,Australian Open,2021,Hard,2,0,0,0.75,0,0.68834653,0.69678515,45.0,49.5,2.0,0,17.5,306.25,35.0,0,0,0,1,1,7pt
685,Australian Open,2021,Hard,2,0,0,0.25,0,0.1605742,0.27577949,49.5,45.0,5.0,0,14.0,196.0,34.5,1,0,0,0,1,7pt
685,Australian Open,2021,Hard,2,0,0,0.75,0,0.68834653,0.69678515,45.0,49.5,2.0,0,17.5,306.25,35.0,0,0,0,0,2,7pt
685,Australian Open,2021,Hard,2,0,0,0.25,0,0.1605742,0.27577949,49.5,45.0,5.0,0,14.0,196.0,34.5,1,0,0,1,2,7pt
686,Australian Open,2021,Hard,2,0,0,0.75,0,0.37723821,0.36349005,521.5,62.0,271.0,0,12.5,156.25,30.0,0,0,0,1,1,7pt
686,Australian Open,2021,Hard,2,1,1,1.0,1,1.0,1.0,62.0,521.5,4.0,0,8.0,64.0,30.5,1,0,0,0,1,7pt
686,Australian Open,2021,Hard,2,0,0,0.75,0,0.37723821,0.36349005,521.5,62.0,271.0,0,12.5,156.25,30.0,0,0,0,0,2,7pt
686,Australian Open,2021,Hard,2,1,1,1.0,1,1.0,1.0,62.0,521.5,4.0,0,8.0,64.0,30.5,1,0,0,1,2,7pt
686,Australian Open,2021,Hard,2,0,0,0.75,0,0.37723821,0.36349005,521.5,62.0,271.0,0,12.5,156.25,30.0,0,0,0,0,3,7pt
686,Australian Open,2021,Hard,2,1,1,1.0,1,1.0,1.0,62.0,521.5,4.0,0,8.0,64.0,30.5,1,0,0,1,3,7pt
689,Australian Open,2021,Hard,2,1,1,1.0,1,1.0,1.0,308.5,65.5,273.0,0,11.5,132.25,29.5,0,0,0,1,2,7pt
689,Australian Open,2021,Hard,2,0,0,0.25,0,0.30102944,0.012433414,65.5,308.5,29.0,0,18.0,324.0,36.0,1,0,0,0,2,7pt
690,Australian Open,2021,Hard,2,0,0,0.0,0,0.15944499,0.22358318,198.0,87.0,42.0,1,7.0,49.0,25.5,0,0,0,0,1,7pt
690,Australian Open,2021,Hard,2,1,1,1.0,1,1.0,1.0,87.0,198.0,6.0,0,10.5,110.25,29.0,1,0,0,1,1,7pt
694,Australian Open,2021,Hard,2,0,1,1.0,1,0.7180881800000001,0.76837629,94.5,102.5,47.0,0,15.5,240.25,33.0,0,0,0,1,1,7pt
694,Australian Open,2021,Hard,2,1,1,1.0,1,1.0,1.0,102.5,94.5,13.0,0,12.0,144.0,33.0,1,0,0,0,1,7pt
697,Australian Open,2021,Hard,2,1,1,1.0,1,1.0,1.0,37.5,328.0,3.0,0,7.5,56.25,29.0,0,0,0,1,1,7pt
697,Australian Open,2021,Hard,2,0,0,0.4625000059604645,0,0.46190917,0.49024096,328.0,37.5,186.0,0,7.5,56.25,28.5,1,0,0,0,1,7pt
697,Australian Open,2021,Hard,2,1,1,1.0,1,1.0,1.0,37.5,328.0,3.0,0,7.5,56.25,29.0,0,0,0,0,3,7pt
697,Australian Open,2021,Hard,2,0,0,0.4625000059604645,0,0.46190917,0.49024096,328.0,37.5,186.0,0,7.5,56.25,28.5,1,0,0,1,3,7pt
700,Australian Open,2021,Hard,2,1,1,1.0,1,1.0,1.0,205.5,510.0,305.0,1,11.0,121.0,29.0,0,0,0,0,1,7pt
700,Australian Open,2021,Hard,2,0,0,0.25,0,0.17970717,0.37751663,510.0,205.5,552.0,0,12.5,156.25,29.5,1,0,0,1,1,7pt
702,Australian Open,2021,Hard,2,0,0,0.0,0,0.02217782,0.089522392,43.0,125.0,10.0,0,12.5,156.25,35.0,0,0,0,0,2,7pt
702,Australian Open,2021,Hard,2,1,1,1.0,1,1.0,1.0,125.0,43.0,12.0,0,1.0,1.0,29.5,1,0,0,1,2,7pt
703,Australian Open,2021,Hard,2,0,0,0.25,0,0.24335808,0.23301172,260.0,122.0,298.0,1,13.0,169.0,27.0,0,0,0,0,2,7pt
703,Australian Open,2021,Hard,2,1,1,1.0,1,1.0,1.0,122.0,260.0,144.0,1,9.0,81.0,26.5,1,0,0,1,2,7pt
704,Australian Open,2021,Hard,2,0,1,1.0,1,0.55793491,0.5540092,98.0,160.5,6.0,0,14.0,196.0,30.5,0,0,0,1,1,7pt
704,Australian Open,2021,Hard,2,1,1,1.0,1,1.0,1.0,160.5,98.0,143.0,0,7.5,56.25,26.0,1,0,0,0,1,7pt
709,Australian Open,2021,Hard,3,0,0,0.25,0,0.20958573,0.26524922,141.0,16.0,26.0,0,14.0,196.0,31.5,0,0,0,0,2,7pt
709,Australian Open,2021,Hard,3,0,0,0.5,0,0.34129125,0.46281105,16.0,141.0,14.0,0,20.5,420.25,37.0,1,0,0,1,2,7pt
714,Australian Open,2021,Hard,3,1,1,1.0,1,1.0,1.0,160.5,56.0,143.0,0,7.5,56.25,26.0,0,0,0,0,2,7pt
714,Australian Open,2021,Hard,3,0,0,0.5,0,0.42751545,0.38409811,56.0,160.5,26.0,0,18.5,342.25,37.0,1,0,0,1,2,7pt
716,Australian Open,2021,Hard,3,0,0,0.4625000059604645,0,0.46190917,0.49024096,328.0,43.5,186.0,0,7.5,56.25,28.5,0,0,0,0,1,7pt
716,Australian Open,2021,Hard,3,0,0,0.5,0,0.49239814,0.34522831,43.5,328.0,3.0,0,14.5,210.25,33.5,1,0,0,1,1,7pt
716,Australian Open,2021,Hard,3,0,0,0.4625000059604645,0,0.46190917,0.49024096,328.0,43.5,186.0,0,7.5,56.25,28.5,0,0,0,1,2,7pt
716,Australian Open,2021,Hard,3,0,0,0.5,0,0.49239814,0.34522831,43.5,328.0,3.0,0,14.5,210.25,33.5,1,0,0,0,2,7pt
717,Australian Open,2021,Hard,3,0,0,0.1024999991059303,0,0.30996495,0.25007218,203.5,172.0,255.0,0,14.5,210.25,32.5,0,0,0,0,1,7pt
717,Australian Open,2021,Hard,3,1,1,1.0,1,1.0,1.0,172.0,203.5,78.0,0,8.5,72.25,26.5,1,0,0,1,1,7pt
718,Australian Open,2021,Hard,3,1,1,1.0,1,1.0,1.0,38.5,102.5,3.0,0,7.0,49.0,25.0,0,0,0,0,1,7pt
718,Australian Open,2021,Hard,3,1,1,1.0,1,1.0,1.0,102.5,38.5,13.0,0,12.0,144.0,33.0,1,0,0,1,1,7pt
719,Australian Open,2021,Hard,3,1,1,1.0,1,1.0,1.0,42.5,510.0,31.0,0,11.5,132.25,35.0,0,0,0,0,2,7pt
719,Australian Open,2021,Hard,3,0,0,0.25,0,0.17970717,0.37751663,510.0,42.5,552.0,0,12.5,156.25,29.5,1,0,0,1,2,7pt
720,Australian Open,2021,Hard,3,1,1,1.0,1,1.0,1.0,122.0,232.5,144.0,1,9.0,81.0,26.5,0,0,0,0,2,7pt
720,Australian Open,2021,Hard,3,1,1,1.0,1,1.0,1.0,232.5,122.0,317.0,0,11.5,132.25,31.0,1,0,0,1,2,7pt
721,Australian Open,2021,Hard,4,0,0,0.25,0,0.17970717,0.37751663,510.0,4.5,552.0,0,12.5,156.25,29.5,0,0,0,0,1,7pt
721,Australian Open,2021,Hard,4,1,1,1.0,1,1.0,1.0,4.5,510.0,3.0,0,11.5,132.25,30.5,1,0,0,1,1,7pt
722,Australian Open,2021,Hard,4,0,1,1.0,1,0.6778180300000001,0.68427199,20.5,13.5,15.0,0,11.0,121.0,33.5,0,0,0,0,1,7pt
722,Australian Open,2021,Hard,4,0,1,0.8875000476837158,1,0.62949178,0.69089741,13.5,20.5,3.0,0,12.0,144.0,33.0,1,0,0,1,1,7pt
722,Australian Open,2021,Hard,4,0,1,1.0,1,0.6778180300000001,0.68427199,20.5,13.5,15.0,0,11.0,121.0,33.5,0,0,0,0,2,7pt
722,Australian Open,2021,Hard,4,0,1,0.8875000476837158,1,0.62949178,0.69089741,13.5,20.5,3.0,0,12.0,144.0,33.0,1,0,0,1,2,7pt
723,Australian Open,2021,Hard,4,0,0,0.5,0,0.42751545,0.38409811,56.0,13.5,26.0,0,18.5,342.25,37.0,0,0,0,1,1,7pt
723,Australian Open,2021,Hard,4,0,0,0.25,0,0.25448394,0.44476289,13.5,56.0,17.0,0,18.5,342.25,37.0,1,0,0,0,1,7pt
726,Australian Open,2021,Hard,4,1,1,1.0,1,1.0,1.0,87.0,49.5,6.0,0,10.5,110.25,29.0,0,0,0,1,1,7pt
726,Australian Open,2021,Hard,4,0,0,0.25,0,0.1605742,0.27577949,49.5,87.0,5.0,0,14.0,196.0,34.5,1,0,0,0,1,7pt
726,Australian Open,2021,Hard,4,1,1,1.0,1,1.0,1.0,87.0,49.5,6.0,0,10.5,110.25,29.0,0,0,0,0,2,7pt
726,Australian Open,2021,Hard,4,0,0,0.25,0,0.1605742,0.27577949,49.5,87.0,5.0,0,14.0,196.0,34.5,1,0,0,1,2,7pt
728,Australian Open,2021,Hard,4,0,0,0.25,0,0.28327698,0.28573227,8.0,102.5,2.0,0,16.0,256.0,35.5,0,0,0,0,1,7pt
728,Australian Open,2021,Hard,4,1,1,1.0,1,1.0,1.0,102.5,8.0,13.0,0,12.0,144.0,33.0,1,0,0,1,1,7pt
729,Australian Open,2021,Hard,5,1,1,1.0,1,1.0,1.0,16.5,4.5,17.0,0,16.0,256.0,34.5,0,0,0,0,3,7pt
729,Australian Open,2021,Hard,5,1,1,1.0,1,1.0,1.0,4.5,16.5,3.0,0,11.5,132.25,30.5,1,0,0,1,3,7pt
730,Australian Open,2021,Hard,5,0,0,0.5,0,0.49239814,0.34522831,43.5,13.5,3.0,0,14.5,210.25,33.5,0,0,0,0,1,7pt
730,Australian Open,2021,Hard,5,0,1,0.8875000476837158,1,0.62949178,0.69089741,13.5,43.5,3.0,0,12.0,144.0,33.0,1,0,0,1,1,7pt
733,Australian Open,2021,Hard,6,0,0,0.25,0,0.25448394,0.44476289,13.5,13.5,17.0,0,18.5,342.25,37.0,0,0,0,0,2,7pt
733,Australian Open,2021,Hard,6,0,1,0.8875000476837158,1,0.62949178,0.69089741,13.5,13.5,3.0,0,12.0,144.0,33.0,1,0,0,1,2,7pt
769,Roland Garros,2021,Clay,2,1,1,1.0,1,1.0,1.0,172.5,663.5,55.0,0,12.0,144.0,33.0,0,0,0,1,2,7pt
769,Roland Garros,2021,Clay,2,1,1,1.0,1,1.0,1.0,663.5,172.5,677.0,0,2.0,4.0,20.0,1,0,0,0,2,7pt
